-0.5,0.0
-0.5,0.0
-0.5,0.0
-0.375,0.0
-0.375,0.0
-0.375,0.0
-0.375,0.03333333333333333
-0.1875,0.044444444444444446
-0.08333333333333333,0.058333333333333334
-0.08333333333333333,0.0625
-0.07500000000000001,0.06666666666666667
-0.03888888888888888,0.06666666666666667
-0.025,0.06666666666666667
0.0,0.06666666666666667
0.0,0.06666666666666667
0.0,0.06666666666666667
0.0,0.06666666666666667
0.0,0.06666666666666667
0.0,0.06666666666666667
0.0,0.06666666666666667
0.0,0.06666666666666667
0.0,0.06666666666666667
0.0,0.06666666666666667
0.0,0.06666666666666667
0.0,0.06666666666666667
0.0,0.06666666666666667
0.0,0.06666666666666667
0.0,0.06666666666666667
0.0,0.06666666666666667
0.0,0.06666666666666667
0.0,0.06666666666666667
0.0,0.06666666666666667
0.0,0.06666666666666667
0.0,0.06666666666666667
0.0,0.06666666666666667
0.0,0.06666666666666667
0.0,0.08333333333333334
0.0,0.1
0.0,0.1111111111111111
0.0,0.13333333333333333
0.0,0.19791666666666666
0.0,0.2119047619047619
0.0,0.23333333333333334
0.0,0.23333333333333334
0.0,0.23333333333333334
0.0,0.2606060606060606
0.0,0.2606060606060606
0.0,0.2606060606060606
0.0,0.2606060606060606
0.0,0.2606060606060606
0.0,0.2606060606060606
0.0,0.26666666666666666
0.0,0.2722222222222222
0.0,0.2833333333333333
0.0,0.2833333333333333
0.0,0.2833333333333333
0.028125,0.3333333333333333
0.05,0.3513888888888889
0.05,0.3888888888888889
0.050000000000000044,0.3972222222222222
0.06818181818181818,0.4023809523809524
0.06818181818181818,0.4222222222222222
0.06818181818181818,0.4222222222222222
0.06818181818181818,0.43333333333333335
0.06818181818181818,0.43333333333333335
0.06818181818181818,0.44166666666666665
0.075,0.45454545454545453
0.075,0.45555555555555555
0.08333333333333333,0.4666666666666667
0.10833333333333332,0.4666666666666667
0.125,0.47333333333333344
0.13333333333333333,0.47500000000000003
0.13636363636363635,0.48333333333333334
0.15,0.5166666666666666
0.15357142857142858,0.5272727272727272
0.175,0.5333333333333333
0.175,0.5333333333333333
0.18,0.5333333333333333
0.20000000000000004,0.5333333333333333
0.25,0.5333333333333333
0.25,0.5333333333333333
0.25,0.5333333333333333
0.25,0.5333333333333333
0.2833333333333333,0.5333333333333333
0.3,0.5333333333333333
0.3,0.5333333333333333
0.3181818181818182,0.5333333333333333
0.3333333333333333,0.5333333333333333
0.3333333333333333,0.5333333333333333
0.3666666666666667,0.5333333333333333
0.4,0.5888888888888889
0.5,0.6166666666666667
0.5,0.6222222222222222
0.5,0.6319444444444444
0.5,0.6583333333333333
0.5,0.8
0.5,1.0
0.5,1.0
0.5333333333333333,1.0
0.5333333333333333,1.0
